model,outcome,term,coefficient,std_error_two_way_clustered,t_value,p_value,ci_low,ci_high,n,r_squared
price_volatility_vintage_panel,price_volatility_24h,C(valid_date)[T.2024-06-10],11.324629623770809,2.5062645410302027,4.518529244768315,0.002736958999437245,5.398255709143733,17.251003538397885,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,z_temperature_absolute_error,1.8046752928622114,0.6129539533939878,2.944226532628662,0.021583199849817415,0.35526950955711434,3.2540810761673082,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,z_wind_speed_absolute_error,-1.7146711051566728,0.3676665172129316,-4.663658573412146,0.0023045832092744643,-2.584064268257027,-0.8452779420563188,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,z_shortwave_radiation_absolute_error,-0.11429916404642657,0.4969472191899297,-0.23000262328209597,0.8246664144636012,-1.2893926103045295,1.0607942822116763,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,z_precipitation_absolute_error,-0.3302735779994605,0.2710637419891373,-1.218435101558865,0.2625255071892395,-0.971237476034464,0.3106903200355429,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,z_load_forecast_error_mw,0.3869381726461688,0.7182708006063298,0.538707925088329,0.60678699023417,-1.3115023816785238,2.0853787269708612,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,z_solar_forecast_error_mw,0.69007422457561,0.7245950469896405,0.952358462071403,0.3726337294136135,-1.0233207961201072,2.403469245271327,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,z_wind_onshore_forecast_error_mw,2.4310809319057385,0.570969850743121,4.257809635205205,0.0037567306319409265,1.080951775910242,3.781210087901235,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,z_actual_residual_load,2.3452663672346046,1.1707506708137987,2.003215907281428,0.08521420218467668,-0.4231190615402243,5.113651796009433,1566,0.5112009137583776
negative_price_regime_interactions,negative_price_flag,Intercept,0.0764104876939442,0.08978706169899518,0.8510189135056563,0.4229118584494366,-0.13590217587875744,0.2887231512666458,1576,0.6083934155323428
negative_price_regime_interactions,negative_price_flag,C(hour_utc)[T.1],-0.0007843666523351747,0.04644235468804942,-0.01688903712147499,0.9869964366872068,-0.11060308484877068,0.10903435154410032,1576,0.6083934155323428
negative_price_regime_interactions,negative_price_flag,C(hour_utc)[T.2],0.025901554359950934,0.04823996258234982,0.5369314770038374,0.6079502972148041,-0.08816783105820193,0.1399709397781038,1576,0.6083934155323428
negative_price_regime_interactions,negative_price_flag,C(hour_utc)[T.3],0.06443953509210687,0.04905749402243672,1.3135513009008386,0.2304102009731585,-0.05156300499571505,0.18044207517992877,1576,0.6083934155323428
negative_price_regime_interactions,negative_price_flag,C(hour_utc)[T.4],0.12972626345745983,0.06039459097709928,2.1479781774935782,0.06881877537140953,-0.013084251032015881,0.27253677794693554,1576,0.6083934155323428
negative_price_regime_interactions,negative_price_flag,C(hour_utc)[T.5],0.11197471209693441,0.0623889038125477,1.7947856951192975,0.11576441231925191,-0.035551602888505396,0.2595010270823742,1576,0.6083934155323428
negative_price_regime_interactions,negative_price_flag,C(hour_utc)[T.6],0.17704461170382332,0.08315766945321217,2.1290232502659987,0.07077220153392406,-0.01959203019117864,0.3736812535988253,1576,0.6083934155323428
negative_price_regime_interactions,negative_price_flag,C(hour_utc)[T.7],0.14295748220267912,0.08543569699609946,1.6732757761571935,0.138188825789686,-0.05906583886603045,0.3449808032713887,1576,0.6083934155323428
negative_price_regime_interactions,negative_price_flag,C(hour_utc)[T.8],0.17007405172424578,0.09897226284759812,1.7184011644366801,0.12941780518188553,-0.06395816124020026,0.4041062646886918,1576,0.6083934155323428
negative_price_regime_interactions,negative_price_flag,C(hour_utc)[T.9],0.14968616639828472,0.09320998268947271,1.605902737874776,0.15233040272457232,-0.07072041915978608,0.3700927519563555,1576,0.6083934155323428
negative_price_regime_interactions,negative_price_flag,C(hour_utc)[T.10],0.15278812263435831,0.10661068339206155,1.433140823912355,0.19492993629387156,-0.09930608479339054,0.40488233006210717,1576,0.6083934155323428
